TC_Gene	PSR_ID	Type	EAnnot	ENSG	GeneName	Tr	Strand
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003687541	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00002585726	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003508801	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00002597709	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00002607231	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00002617963	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018330	-	*ENSE00003748186	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018423	-	*ENSE00003798376	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00001491540	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00002610367	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00002620742	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00002578780	*ENSG00000092529	*CAPN3	ENST00000565173	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00002629768	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00002624863	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018430	-	*ENSE00003733074	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003483545	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018469	3	ENSE00003798376	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018469	5	ENSE00003515870	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003483545	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00002585726	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00002617963	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018469	-	*ENSE00003748186	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003656165	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003585448	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003585448	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018483	3	ENSE00003585448	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00003677949	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018483	5	ENSE00002611865	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018483	-	*ENSE00002614401	*ENSG00000092529	*CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500018506	3	ENSE00001933492	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018506	3	ENSE00001933492	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018506	5	ENSE00003476707	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018506	5	ENSE00003476707	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018506	5	ENSE00003476707	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018506	5	ENSE00003476707	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018506	3	ENSE00002204882	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018506	3	ENSE00003743813	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018506	-	*ENSE00003800434	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003460877	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003511177	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003515870	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00002585726	*ENSG00000092529	*CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003600617	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00002617963	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018519	-	*ENSE00003748186	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018535	3	ENSE00003560501	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018535	5	ENSE00002599592	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003560501	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00002606785	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003677949	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003677949	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00003677949	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00001491603	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00001491603	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00002627333	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00002622591	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018535	-	*ENSE00002609065	*ENSG00000092529	*CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018848	-	*ENSE00003508111	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018848	-	*ENSE00003508111	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018848	-	*ENSE00003508111	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018848	-	*ENSE00003508111	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018848	-	*ENSE00003793450	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500018855	3	ENSE00002607388	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018855	3	ENSE00002607388	ENSG00000092529	CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018855	5	ENSE00002622591	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00003589768	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002606785	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00001491603	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00001491603	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002599592	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002627333	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002607388	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002607388	*ENSG00000092529	*CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018855	-	*ENSE00002609065	*ENSG00000092529	*CAPN3	ENST00000568153	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500018908	3	ENSE00003460877	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000567071	1.0
TC1500264_CAPN3	JUC1500018908	5	ENSE00003515072	ENSG00000092529	CAPN3	ENST00000565559	1.0
